Days since 1/3/23,Company,Value
104.0,1.0,27.68
104.0,2.0,123.5
104.0,3.0,63.959999
104.0,4.0,67.239998
105.0,1.0,27.68
105.0,2.0,123.5
105.0,3.0,63.959999
105.0,4.0,67.239998
106.0,1.0,27.68
106.0,2.0,123.5
106.0,3.0,63.959999
106.0,4.0,67.239998
107.0,1.0,27.68
107.0,2.0,123.5
107.0,3.0,63.959999
107.0,4.0,67.239998
108.0,1.0,27.68
108.0,2.0,123.5
108.0,3.0,63.959999
108.0,4.0,67.239998
109.0,1.0,27.68
109.0,2.0,123.5
109.0,3.0,63.959999
109.0,4.0,67.239998
110.0,1.0,27.68
110.0,2.0,123.5
110.0,3.0,63.959999
110.0,4.0,67.239998
111.0,1.0,27.68
111.0,2.0,123.5
111.0,3.0,63.959999
111.0,4.0,67.239998
112.0,1.0,27.68
112.0,2.0,123.5
112.0,3.0,63.959999
112.0,4.0,67.239998
113.0,1.0,27.68
113.0,2.0,123.5
113.0,3.0,63.959999
113.0,4.0,67.239998
114.0,1.0,27.68
114.0,2.0,123.5
114.0,3.0,63.959999
114.0,4.0,67.239998
115.0,1.0,27.68
115.0,2.0,123.5
115.0,3.0,63.959999
115.0,4.0,67.239998
116.0,1.0,27.68
116.0,2.0,123.5
116.0,3.0,63.959999
116.0,4.0,67.239998
117.0,1.0,27.68
117.0,2.0,123.5
117.0,3.0,63.959999
117.0,4.0,67.239998
118.0,1.0,27.68
118.0,2.0,123.5
118.0,3.0,63.959999
118.0,4.0,67.239998
119.0,1.0,27.68
119.0,2.0,123.5
119.0,3.0,63.959999
119.0,4.0,67.239998
120.0,1.0,27.68
120.0,2.0,123.5
120.0,3.0,63.959999
120.0,4.0,67.239998
121.0,1.0,27.68
121.0,2.0,123.5
121.0,3.0,63.959999
121.0,4.0,67.239998
122.0,1.0,27.68
122.0,2.0,123.5
122.0,3.0,63.959999
122.0,4.0,67.239998
123.0,1.0,27.68
123.0,2.0,123.5
123.0,3.0,63.959999
123.0,4.0,67.239998
124.0,1.0,27.68
124.0,2.0,123.5
124.0,3.0,63.959999
124.0,4.0,67.239998
125.0,1.0,27.68
125.0,2.0,123.5
125.0,3.0,63.959999
125.0,4.0,67.239998
126.0,1.0,27.68
126.0,2.0,123.5
126.0,3.0,63.959999
126.0,4.0,67.239998
127.0,1.0,27.68
127.0,2.0,123.5
127.0,3.0,63.959999
127.0,4.0,67.239998
128.0,1.0,27.68
128.0,2.0,123.5
128.0,3.0,63.959999
128.0,4.0,67.239998
129.0,1.0,27.68
129.0,2.0,123.5
129.0,3.0,63.959999
129.0,4.0,67.239998
130.0,1.0,27.68
130.0,2.0,123.5
130.0,3.0,63.959999
130.0,4.0,67.239998
131.0,1.0,27.68
131.0,2.0,123.5
131.0,3.0,63.959999
131.0,4.0,67.239998
132.0,1.0,27.68
132.0,2.0,123.5
132.0,3.0,63.959999
132.0,4.0,67.239998
133.0,1.0,27.68
133.0,2.0,123.5
133.0,3.0,63.959999
133.0,4.0,67.239998
134.0,1.0,27.68
134.0,2.0,123.5
134.0,3.0,63.959999
134.0,4.0,67.239998
135.0,1.0,27.68
135.0,2.0,123.5
135.0,3.0,63.959999
135.0,4.0,67.239998
136.0,1.0,27.68
136.0,2.0,123.5
136.0,3.0,63.959999
136.0,4.0,67.239998
137.0,1.0,27.68
137.0,2.0,123.5
137.0,3.0,63.959999
137.0,4.0,67.239998
138.0,1.0,27.68
138.0,2.0,123.5
138.0,3.0,63.959999
138.0,4.0,67.239998
139.0,1.0,27.68
139.0,2.0,123.5
139.0,3.0,63.959999
139.0,4.0,67.239998
140.0,1.0,27.68
140.0,2.0,123.5
140.0,3.0,63.959999
140.0,4.0,67.239998
141.0,1.0,27.68
141.0,2.0,123.5
141.0,3.0,63.959999
141.0,4.0,67.239998
142.0,1.0,27.68
142.0,2.0,123.5
142.0,3.0,63.959999
142.0,4.0,67.239998
143.0,1.0,27.68
143.0,2.0,123.5
143.0,3.0,63.959999
143.0,4.0,67.239998
144.0,1.0,27.68
144.0,2.0,123.5
144.0,3.0,63.959999
144.0,4.0,67.239998
145.0,1.0,27.68
145.0,2.0,123.5
145.0,3.0,63.959999
145.0,4.0,67.239998
146.0,1.0,27.68
146.0,2.0,123.5
146.0,3.0,63.959999
146.0,4.0,67.239998
147.0,1.0,27.68
147.0,2.0,123.5
147.0,3.0,63.959999
147.0,4.0,67.239998
148.0,1.0,27.68
148.0,2.0,123.5
148.0,3.0,63.959999
148.0,4.0,67.239998
149.0,1.0,27.68
149.0,2.0,123.5
149.0,3.0,63.959999
149.0,4.0,67.239998
150.0,1.0,27.68
150.0,2.0,123.5
150.0,3.0,63.959999
150.0,4.0,67.239998
151.0,1.0,27.68
151.0,2.0,123.5
151.0,3.0,63.959999
151.0,4.0,67.239998
152.0,1.0,27.68
152.0,2.0,123.5
152.0,3.0,63.959999
152.0,4.0,67.239998
153.0,1.0,27.68
153.0,2.0,123.5
153.0,3.0,63.959999
153.0,4.0,67.239998
154.0,1.0,27.68
154.0,2.0,123.5
154.0,3.0,63.959999
154.0,4.0,67.239998
155.0,1.0,27.68
155.0,2.0,123.5
155.0,3.0,63.959999
155.0,4.0,67.239998
156.0,1.0,27.68
156.0,2.0,123.5
156.0,3.0,63.959999
156.0,4.0,67.239998
157.0,1.0,27.68
157.0,2.0,123.5
157.0,3.0,63.959999
157.0,4.0,67.239998
158.0,1.0,27.68
158.0,2.0,123.5
158.0,3.0,63.959999
158.0,4.0,67.239998
159.0,1.0,27.68
159.0,2.0,123.5
159.0,3.0,63.959999
159.0,4.0,67.239998
160.0,1.0,27.68
160.0,2.0,123.5
160.0,3.0,63.959999
160.0,4.0,67.239998
161.0,1.0,27.68
161.0,2.0,123.5
161.0,3.0,63.959999
161.0,4.0,67.239998
162.0,1.0,27.68
162.0,2.0,123.5
162.0,3.0,63.959999
162.0,4.0,67.239998
163.0,1.0,27.68
163.0,2.0,123.5
163.0,3.0,63.959999
163.0,4.0,67.239998
164.0,1.0,27.68
164.0,2.0,123.5
164.0,3.0,63.959999
164.0,4.0,67.239998
165.0,1.0,27.68
165.0,2.0,123.5
165.0,3.0,63.959999
165.0,4.0,67.239998
166.0,1.0,27.68
166.0,2.0,123.5
166.0,3.0,63.959999
166.0,4.0,67.239998
167.0,1.0,27.68
167.0,2.0,123.5
167.0,3.0,63.959999
167.0,4.0,67.239998
168.0,1.0,27.68
168.0,2.0,123.5
168.0,3.0,63.959999
168.0,4.0,67.239998
169.0,1.0,27.68
169.0,2.0,123.5
169.0,3.0,63.959999
169.0,4.0,67.239998
170.0,1.0,27.68
170.0,2.0,123.5
170.0,3.0,63.959999
170.0,4.0,67.239998
171.0,1.0,27.68
171.0,2.0,123.5
171.0,3.0,63.959999
171.0,4.0,67.239998
172.0,1.0,27.68
172.0,2.0,123.5
172.0,3.0,63.959999
172.0,4.0,67.239998
173.0,1.0,27.68
173.0,2.0,123.5
173.0,3.0,63.959999
173.0,4.0,67.239998
174.0,1.0,27.68
174.0,2.0,123.5
174.0,3.0,63.959999
174.0,4.0,67.239998
175.0,1.0,27.68
175.0,2.0,123.5
175.0,3.0,63.959999
175.0,4.0,67.239998
176.0,1.0,27.68
176.0,2.0,123.5
176.0,3.0,63.959999
176.0,4.0,67.239998
177.0,1.0,27.68
177.0,2.0,123.5
177.0,3.0,63.959999
177.0,4.0,67.239998
178.0,1.0,27.68
178.0,2.0,123.5
178.0,3.0,63.959999
178.0,4.0,67.239998
179.0,1.0,27.68
179.0,2.0,123.5
179.0,3.0,63.959999
179.0,4.0,67.239998
180.0,1.0,27.68
180.0,2.0,123.5
180.0,3.0,63.959999
180.0,4.0,67.239998
181.0,1.0,27.68
181.0,2.0,123.5
181.0,3.0,63.959999
181.0,4.0,67.239998
182.0,1.0,27.68
182.0,2.0,123.5
182.0,3.0,63.959999
182.0,4.0,67.239998
183.0,1.0,27.68
183.0,2.0,123.5
183.0,3.0,63.959999
183.0,4.0,67.239998
184.0,1.0,27.68
184.0,2.0,123.5
184.0,3.0,63.959999
184.0,4.0,67.239998
185.0,1.0,27.68
185.0,2.0,123.5
185.0,3.0,63.959999
185.0,4.0,67.239998
186.0,1.0,27.68
186.0,2.0,123.5
186.0,3.0,63.959999
186.0,4.0,67.239998
187.0,1.0,27.68
187.0,2.0,123.5
187.0,3.0,63.959999
187.0,4.0,67.239998
188.0,1.0,27.68
188.0,2.0,123.5
188.0,3.0,63.959999
188.0,4.0,67.239998
189.0,1.0,27.68
189.0,2.0,123.5
189.0,3.0,63.959999
189.0,4.0,67.239998
190.0,1.0,27.68
190.0,2.0,123.5
190.0,3.0,63.959999
190.0,4.0,67.239998
191.0,1.0,27.68
191.0,2.0,123.5
191.0,3.0,63.959999
191.0,4.0,67.239998
192.0,1.0,27.68
192.0,2.0,123.5
192.0,3.0,63.959999
192.0,4.0,67.239998
193.0,1.0,27.68
193.0,2.0,123.5
193.0,3.0,63.959999
193.0,4.0,67.239998
194.0,1.0,27.68
194.0,2.0,123.5
194.0,3.0,63.959999
194.0,4.0,67.239998
195.0,1.0,27.68
195.0,2.0,123.5
195.0,3.0,63.959999
195.0,4.0,67.239998
196.0,1.0,27.68
196.0,2.0,123.5
196.0,3.0,63.959999
196.0,4.0,67.239998
197.0,1.0,27.68
197.0,2.0,123.5
197.0,3.0,63.959999
197.0,4.0,67.239998
198.0,1.0,27.68
198.0,2.0,123.5
198.0,3.0,63.959999
198.0,4.0,67.239998
199.0,1.0,27.68
199.0,2.0,123.5
199.0,3.0,63.959999
199.0,4.0,67.239998
200.0,1.0,27.68
200.0,2.0,123.5
200.0,3.0,63.959999
200.0,4.0,67.239998
201.0,1.0,27.68
201.0,2.0,123.5
201.0,3.0,63.959999
201.0,4.0,67.239998
202.0,1.0,27.68
202.0,2.0,123.5
202.0,3.0,63.959999
202.0,4.0,67.239998
203.0,1.0,27.68
203.0,2.0,123.5
203.0,3.0,63.959999
203.0,4.0,67.239998
204.0,1.0,27.68
204.0,2.0,123.5
204.0,3.0,63.959999
204.0,4.0,67.239998
205.0,1.0,27.68
205.0,2.0,123.5
205.0,3.0,63.959999
205.0,4.0,67.239998
206.0,1.0,27.68
206.0,2.0,123.5
206.0,3.0,63.959999
206.0,4.0,67.239998
207.0,1.0,27.68
207.0,2.0,123.5
207.0,3.0,63.959999
207.0,4.0,67.239998
208.0,1.0,27.68
208.0,2.0,123.5
208.0,3.0,63.959999
208.0,4.0,67.239998
209.0,1.0,27.68
209.0,2.0,123.5
209.0,3.0,63.959999
209.0,4.0,67.239998
210.0,1.0,27.68
210.0,2.0,123.5
210.0,3.0,63.959999
210.0,4.0,67.239998
211.0,1.0,27.68
211.0,2.0,123.5
211.0,3.0,63.959999
211.0,4.0,67.239998
212.0,1.0,27.68
212.0,2.0,123.5
212.0,3.0,63.959999
212.0,4.0,67.239998
213.0,1.0,27.68
213.0,2.0,123.5
213.0,3.0,63.959999
213.0,4.0,67.239998
214.0,1.0,27.68
214.0,2.0,123.5
214.0,3.0,63.959999
214.0,4.0,67.239998
215.0,1.0,27.68
215.0,2.0,123.5
215.0,3.0,63.959999
215.0,4.0,67.239998
216.0,1.0,27.68
216.0,2.0,123.5
216.0,3.0,63.959999
216.0,4.0,67.239998
217.0,1.0,27.68
217.0,2.0,123.5
217.0,3.0,63.959999
217.0,4.0,67.239998
218.0,1.0,27.68
218.0,2.0,123.5
218.0,3.0,63.959999
218.0,4.0,67.239998
219.0,1.0,27.68
219.0,2.0,123.5
219.0,3.0,63.959999
219.0,4.0,67.239998
220.0,1.0,27.68
220.0,2.0,123.5
220.0,3.0,63.959999
220.0,4.0,67.239998
221.0,1.0,27.68
221.0,2.0,123.5
221.0,3.0,63.959999
221.0,4.0,67.239998
222.0,1.0,27.68
222.0,2.0,123.5
222.0,3.0,63.959999
222.0,4.0,67.239998
223.0,1.0,27.68
223.0,2.0,123.5
223.0,3.0,63.959999
223.0,4.0,67.239998
224.0,1.0,27.68
224.0,2.0,123.5
224.0,3.0,63.959999
224.0,4.0,67.239998
225.0,1.0,27.68
225.0,2.0,123.5
225.0,3.0,63.959999
225.0,4.0,67.239998
226.0,1.0,27.68
226.0,2.0,123.5
226.0,3.0,63.959999
226.0,4.0,67.239998
227.0,1.0,27.68
227.0,2.0,123.5
227.0,3.0,63.959999
227.0,4.0,67.239998
228.0,1.0,27.68
228.0,2.0,123.5
228.0,3.0,63.959999
228.0,4.0,67.239998
229.0,1.0,27.68
229.0,2.0,123.5
229.0,3.0,63.959999
229.0,4.0,67.239998
230.0,1.0,27.68
230.0,2.0,123.5
230.0,3.0,63.959999
230.0,4.0,67.239998
231.0,1.0,27.68
231.0,2.0,123.5
231.0,3.0,63.959999
231.0,4.0,67.239998
232.0,1.0,27.68
232.0,2.0,123.5
232.0,3.0,63.959999
232.0,4.0,67.239998
233.0,1.0,27.68
233.0,2.0,123.5
233.0,3.0,63.959999
233.0,4.0,67.239998
234.0,1.0,27.68
234.0,2.0,123.5
234.0,3.0,63.959999
234.0,4.0,67.239998
235.0,1.0,27.68
235.0,2.0,123.5
235.0,3.0,63.959999
235.0,4.0,67.239998
236.0,1.0,27.68
236.0,2.0,123.5
236.0,3.0,63.959999
236.0,4.0,67.239998
237.0,1.0,27.68
237.0,2.0,123.5
237.0,3.0,63.959999
237.0,4.0,67.239998
238.0,1.0,27.68
238.0,2.0,123.5
238.0,3.0,63.959999
238.0,4.0,67.239998
239.0,1.0,27.68
239.0,2.0,123.5
239.0,3.0,63.959999
239.0,4.0,67.239998
240.0,1.0,27.68
240.0,2.0,123.5
240.0,3.0,63.959999
240.0,4.0,67.239998
241.0,1.0,27.68
241.0,2.0,123.5
241.0,3.0,63.959999
241.0,4.0,67.239998
242.0,1.0,27.68
242.0,2.0,123.5
242.0,3.0,63.959999
242.0,4.0,67.239998
243.0,1.0,27.68
243.0,2.0,123.5
243.0,3.0,63.959999
243.0,4.0,67.239998
244.0,1.0,27.68
244.0,2.0,123.5
244.0,3.0,63.959999
244.0,4.0,67.239998
245.0,1.0,27.68
245.0,2.0,123.5
245.0,3.0,63.959999
245.0,4.0,67.239998
246.0,1.0,27.68
246.0,2.0,123.5
246.0,3.0,63.959999
246.0,4.0,67.239998
247.0,1.0,27.68
247.0,2.0,123.5
247.0,3.0,63.959999
247.0,4.0,67.239998
248.0,1.0,27.68
248.0,2.0,123.5
248.0,3.0,63.959999
248.0,4.0,67.239998
249.0,1.0,27.68
249.0,2.0,123.5
249.0,3.0,63.959999
249.0,4.0,67.239998
250.0,1.0,27.68
250.0,2.0,123.5
250.0,3.0,63.959999
250.0,4.0,67.239998
251.0,1.0,27.68
251.0,2.0,123.5
251.0,3.0,63.959999
251.0,4.0,67.239998
252.0,1.0,27.68
252.0,2.0,123.5
252.0,3.0,63.959999
252.0,4.0,67.239998
253.0,1.0,27.68
253.0,2.0,123.5
253.0,3.0,63.959999
253.0,4.0,67.239998
254.0,1.0,27.68
254.0,2.0,123.5
254.0,3.0,63.959999
254.0,4.0,67.239998
255.0,1.0,27.68
255.0,2.0,123.5
255.0,3.0,63.959999
255.0,4.0,67.239998
256.0,1.0,27.68
256.0,2.0,123.5
256.0,3.0,63.959999
256.0,4.0,67.239998
257.0,1.0,27.68
257.0,2.0,123.5
257.0,3.0,63.959999
257.0,4.0,67.239998
258.0,1.0,27.68
258.0,2.0,123.5
258.0,3.0,63.959999
258.0,4.0,67.239998
259.0,1.0,27.68
259.0,2.0,123.5
259.0,3.0,63.959999
259.0,4.0,67.239998
260.0,1.0,27.68
260.0,2.0,123.5
260.0,3.0,63.959999
260.0,4.0,67.239998
261.0,1.0,27.68
261.0,2.0,123.5
261.0,3.0,63.959999
261.0,4.0,67.239998
262.0,1.0,27.68
262.0,2.0,123.5
262.0,3.0,63.959999
262.0,4.0,67.239998
263.0,1.0,27.68
263.0,2.0,123.5
263.0,3.0,63.959999
263.0,4.0,67.239998
264.0,1.0,27.68
264.0,2.0,123.5
264.0,3.0,63.959999
264.0,4.0,67.239998
265.0,1.0,27.68
265.0,2.0,123.5
265.0,3.0,63.959999
265.0,4.0,67.239998
266.0,1.0,27.68
266.0,2.0,123.5
266.0,3.0,63.959999
266.0,4.0,67.239998
267.0,1.0,27.68
267.0,2.0,123.5
267.0,3.0,63.959999
267.0,4.0,67.239998
268.0,1.0,27.68
268.0,2.0,123.5
268.0,3.0,63.959999
268.0,4.0,67.239998
269.0,1.0,27.68
269.0,2.0,123.5
269.0,3.0,63.959999
269.0,4.0,67.239998
270.0,1.0,27.68
270.0,2.0,123.5
270.0,3.0,63.959999
270.0,4.0,67.239998
271.0,1.0,27.68
271.0,2.0,123.5
271.0,3.0,63.959999
271.0,4.0,67.239998
272.0,1.0,27.68
272.0,2.0,123.5
272.0,3.0,63.959999
272.0,4.0,67.239998
273.0,1.0,27.68
273.0,2.0,123.5
273.0,3.0,63.959999
273.0,4.0,67.239998
274.0,1.0,27.68
274.0,2.0,123.5
274.0,3.0,63.959999
274.0,4.0,67.239998
275.0,1.0,27.68
275.0,2.0,123.5
275.0,3.0,63.959999
275.0,4.0,67.239998
276.0,1.0,27.68
276.0,2.0,123.5
276.0,3.0,63.959999
276.0,4.0,67.239998
277.0,1.0,27.68
277.0,2.0,123.5
277.0,3.0,63.959999
277.0,4.0,67.239998
278.0,1.0,27.68
278.0,2.0,123.5
278.0,3.0,63.959999
278.0,4.0,67.239998
