Days since 1/3/23,Company,Value
215.0,1.0,27.16
215.0,2.0,122.5
215.0,3.0,60.049999
215.0,4.0,65.669998
216.0,1.0,27.16
216.0,2.0,122.5
216.0,3.0,60.049999
216.0,4.0,65.669998
217.0,1.0,27.16
217.0,2.0,122.5
217.0,3.0,60.049999
217.0,4.0,65.669998
218.0,1.0,27.16
218.0,2.0,122.5
218.0,3.0,60.049999
218.0,4.0,65.669998
219.0,1.0,27.16
219.0,2.0,122.5
219.0,3.0,60.049999
219.0,4.0,65.669998
220.0,1.0,27.16
220.0,2.0,122.5
220.0,3.0,60.049999
220.0,4.0,65.669998
221.0,1.0,27.16
221.0,2.0,122.5
221.0,3.0,60.049999
221.0,4.0,65.669998
222.0,1.0,27.16
222.0,2.0,122.5
222.0,3.0,60.049999
222.0,4.0,65.669998
223.0,1.0,27.16
223.0,2.0,122.5
223.0,3.0,60.049999
223.0,4.0,65.669998
224.0,1.0,27.16
224.0,2.0,122.5
224.0,3.0,60.049999
224.0,4.0,65.669998
225.0,1.0,27.16
225.0,2.0,122.5
225.0,3.0,60.049999
225.0,4.0,65.669998
226.0,1.0,27.16
226.0,2.0,122.5
226.0,3.0,60.049999
226.0,4.0,65.669998
227.0,1.0,27.16
227.0,2.0,122.5
227.0,3.0,60.049999
227.0,4.0,65.669998
228.0,1.0,27.16
228.0,2.0,122.5
228.0,3.0,60.049999
228.0,4.0,65.669998
229.0,1.0,27.16
229.0,2.0,122.5
229.0,3.0,60.049999
229.0,4.0,65.669998
230.0,1.0,27.16
230.0,2.0,122.5
230.0,3.0,60.049999
230.0,4.0,65.669998
231.0,1.0,27.16
231.0,2.0,122.5
231.0,3.0,60.049999
231.0,4.0,65.669998
232.0,1.0,27.16
232.0,2.0,122.5
232.0,3.0,60.049999
232.0,4.0,65.669998
233.0,1.0,27.16
233.0,2.0,122.5
233.0,3.0,60.049999
233.0,4.0,65.669998
234.0,1.0,27.16
234.0,2.0,122.5
234.0,3.0,60.049999
234.0,4.0,65.669998
235.0,1.0,27.16
235.0,2.0,122.5
235.0,3.0,60.049999
235.0,4.0,65.669998
236.0,1.0,27.16
236.0,2.0,122.5
236.0,3.0,60.049999
236.0,4.0,65.669998
237.0,1.0,27.16
237.0,2.0,122.5
237.0,3.0,60.049999
237.0,4.0,65.669998
238.0,1.0,27.16
238.0,2.0,122.5
238.0,3.0,60.049999
238.0,4.0,65.669998
239.0,1.0,27.16
239.0,2.0,122.5
239.0,3.0,60.049999
239.0,4.0,65.669998
240.0,1.0,27.16
240.0,2.0,122.5
240.0,3.0,60.049999
240.0,4.0,65.669998
241.0,1.0,27.16
241.0,2.0,122.5
241.0,3.0,60.049999
241.0,4.0,65.669998
242.0,1.0,27.16
242.0,2.0,122.5
242.0,3.0,60.049999
242.0,4.0,65.669998
243.0,1.0,27.16
243.0,2.0,122.5
243.0,3.0,60.049999
243.0,4.0,65.669998
244.0,1.0,27.16
244.0,2.0,122.5
244.0,3.0,60.049999
244.0,4.0,65.669998
245.0,1.0,27.16
245.0,2.0,122.5
245.0,3.0,60.049999
245.0,4.0,65.669998
246.0,1.0,27.16
246.0,2.0,122.5
246.0,3.0,60.049999
246.0,4.0,65.669998
247.0,1.0,27.16
247.0,2.0,122.5
247.0,3.0,60.049999
247.0,4.0,65.669998
248.0,1.0,27.16
248.0,2.0,122.5
248.0,3.0,60.049999
248.0,4.0,65.669998
249.0,1.0,27.16
249.0,2.0,122.5
249.0,3.0,60.049999
249.0,4.0,65.669998
250.0,1.0,27.16
250.0,2.0,122.5
250.0,3.0,60.049999
250.0,4.0,65.669998
251.0,1.0,27.16
251.0,2.0,122.5
251.0,3.0,60.049999
251.0,4.0,65.669998
252.0,1.0,27.16
252.0,2.0,122.5
252.0,3.0,60.049999
252.0,4.0,65.669998
253.0,1.0,27.16
253.0,2.0,122.5
253.0,3.0,60.049999
253.0,4.0,65.669998
254.0,1.0,27.16
254.0,2.0,122.5
254.0,3.0,60.049999
254.0,4.0,65.669998
255.0,1.0,27.16
255.0,2.0,122.5
255.0,3.0,60.049999
255.0,4.0,65.669998
256.0,1.0,27.16
256.0,2.0,122.5
256.0,3.0,60.049999
256.0,4.0,65.669998
257.0,1.0,27.16
257.0,2.0,122.5
257.0,3.0,60.049999
257.0,4.0,65.669998
258.0,1.0,27.16
258.0,2.0,122.5
258.0,3.0,60.049999
258.0,4.0,65.669998
259.0,1.0,27.16
259.0,2.0,122.5
259.0,3.0,60.049999
259.0,4.0,65.669998
260.0,1.0,27.16
260.0,2.0,122.5
260.0,3.0,60.049999
260.0,4.0,65.669998
261.0,1.0,27.16
261.0,2.0,122.5
261.0,3.0,60.049999
261.0,4.0,65.669998
262.0,1.0,27.16
