Days since 1/3/23,Company,Value
283.0,2.0,124.0
283.0,3.0,64.300003
283.0,4.0,275.5
284.0,1.0,27.92
284.0,2.0,124.0
284.0,3.0,64.300003
284.0,4.0,275.5
285.0,1.0,27.92
285.0,2.0,124.0
285.0,3.0,64.300003
285.0,4.0,275.5
286.0,1.0,27.92
286.0,2.0,124.0
286.0,3.0,64.300003
286.0,4.0,275.5
287.0,1.0,27.92
287.0,2.0,124.0
287.0,3.0,64.300003
287.0,4.0,275.5
288.0,1.0,27.92
288.0,2.0,124.0
288.0,3.0,64.300003
288.0,4.0,275.5
289.0,1.0,27.92
289.0,2.0,124.0
289.0,3.0,64.300003
289.0,4.0,275.5
290.0,1.0,27.92
290.0,2.0,124.0
290.0,3.0,64.300003
290.0,4.0,275.5
291.0,1.0,27.92
291.0,2.0,124.0
291.0,3.0,64.300003
291.0,4.0,275.5
292.0,1.0,27.92
292.0,2.0,124.0
292.0,3.0,64.300003
292.0,4.0,275.5
293.0,1.0,27.92
293.0,2.0,124.0
293.0,3.0,64.300003
293.0,4.0,275.5
294.0,1.0,27.92
294.0,2.0,124.0
294.0,3.0,64.300003
294.0,4.0,275.5
295.0,1.0,27.92
295.0,2.0,124.0
295.0,3.0,64.300003
295.0,4.0,275.5
296.0,1.0,27.92
296.0,2.0,124.0
296.0,3.0,64.300003
296.0,4.0,275.5
297.0,1.0,27.92
297.0,2.0,124.0
297.0,3.0,64.300003
297.0,4.0,275.5
298.0,1.0,27.92
298.0,2.0,124.0
298.0,3.0,64.300003
298.0,4.0,275.5
299.0,1.0,27.92
299.0,2.0,124.0
299.0,3.0,64.300003
299.0,4.0,275.5
300.0,1.0,27.92
300.0,2.0,124.0
300.0,3.0,64.300003
300.0,4.0,275.5
301.0,1.0,27.92
301.0,2.0,124.0
301.0,3.0,64.300003
301.0,4.0,275.5
302.0,1.0,27.92
302.0,2.0,124.0
302.0,3.0,64.300003
302.0,4.0,275.5
303.0,1.0,27.92
303.0,2.0,124.0
303.0,3.0,64.300003
303.0,4.0,275.5
304.0,1.0,27.92
304.0,2.0,124.0
304.0,3.0,64.300003
304.0,4.0,275.5
305.0,1.0,27.92
305.0,2.0,124.0
305.0,3.0,64.300003
305.0,4.0,275.5
306.0,1.0,27.92
306.0,2.0,124.0
306.0,3.0,64.300003
306.0,4.0,275.5
307.0,1.0,27.92
307.0,2.0,124.0
307.0,3.0,64.300003
307.0,4.0,275.5
308.0,1.0,27.92
308.0,2.0,124.0
308.0,3.0,64.300003
308.0,4.0,275.5
309.0,1.0,27.92
309.0,2.0,124.0
309.0,3.0,64.300003
309.0,4.0,275.5
310.0,1.0,27.92
310.0,2.0,124.0
310.0,3.0,64.300003
310.0,4.0,275.5
311.0,1.0,27.92
311.0,2.0,124.0
311.0,3.0,64.300003
311.0,4.0,275.5
312.0,1.0,27.92
312.0,2.0,124.0
312.0,3.0,64.300003
312.0,4.0,275.5
313.0,1.0,27.92
313.0,2.0,124.0
313.0,3.0,64.300003
313.0,4.0,275.5
314.0,1.0,27.92
314.0,2.0,124.0
314.0,3.0,64.300003
314.0,4.0,275.5
315.0,1.0,27.92
315.0,2.0,124.0
315.0,3.0,64.300003
315.0,4.0,275.5
316.0,1.0,27.92
316.0,2.0,124.0
316.0,3.0,64.300003
316.0,4.0,275.5
317.0,1.0,27.92
317.0,2.0,124.0
317.0,3.0,64.300003
317.0,4.0,275.5
318.0,1.0,27.92
318.0,2.0,124.0
318.0,3.0,64.300003
318.0,4.0,275.5
319.0,1.0,27.92
319.0,2.0,124.0
319.0,3.0,64.300003
319.0,4.0,275.5
320.0,1.0,27.92
320.0,2.0,124.0
320.0,3.0,64.300003
320.0,4.0,275.5
321.0,1.0,27.92
321.0,2.0,124.0
321.0,3.0,64.300003
321.0,4.0,275.5
322.0,1.0,27.92
322.0,2.0,124.0
322.0,3.0,64.300003
322.0,4.0,275.5
323.0,1.0,27.92
323.0,2.0,124.0
323.0,3.0,64.300003
323.0,4.0,275.5
324.0,1.0,27.92
324.0,2.0,124.0
324.0,3.0,64.300003
324.0,4.0,275.5
325.0,1.0,27.92
325.0,2.0,124.0
325.0,3.0,64.300003
325.0,4.0,275.5
326.0,1.0,27.92
326.0,2.0,124.0
326.0,3.0,64.300003
326.0,4.0,275.5
327.0,1.0,27.92
327.0,2.0,124.0
327.0,3.0,64.300003
327.0,4.0,275.5
