Days since 1/3/23,Company,Value
56.0,4.0,69741300.0
57.0,1.0,37665200.0
57.0,2.0,2223376.0
57.0,3.0,70161300.0
57.0,4.0,69741300.0
58.0,1.0,37665200.0
58.0,2.0,2223376.0
58.0,3.0,70161300.0
58.0,4.0,69741300.0
59.0,1.0,37665200.0
59.0,2.0,2223376.0
59.0,3.0,70161300.0
59.0,4.0,69741300.0
60.0,1.0,37665200.0
60.0,2.0,2223376.0
60.0,3.0,70161300.0
60.0,4.0,69741300.0
61.0,1.0,37665200.0
61.0,2.0,2223376.0
61.0,3.0,70161300.0
61.0,4.0,69741300.0
62.0,1.0,37665200.0
62.0,2.0,2223376.0
62.0,3.0,70161300.0
62.0,4.0,69741300.0
63.0,1.0,37665200.0
63.0,2.0,2223376.0
63.0,3.0,70161300.0
63.0,4.0,69741300.0
64.0,1.0,37665200.0
64.0,2.0,2223376.0
64.0,3.0,70161300.0
64.0,4.0,69741300.0
65.0,1.0,37665200.0
65.0,2.0,2223376.0
65.0,3.0,70161300.0
65.0,4.0,69741300.0
66.0,1.0,37665200.0
66.0,2.0,2223376.0
66.0,3.0,70161300.0
66.0,4.0,69741300.0
67.0,1.0,37665200.0
67.0,2.0,2223376.0
67.0,3.0,70161300.0
67.0,4.0,69741300.0
68.0,1.0,37665200.0
68.0,2.0,2223376.0
68.0,3.0,70161300.0
68.0,4.0,69741300.0
69.0,1.0,37665200.0
69.0,2.0,2223376.0
69.0,3.0,70161300.0
69.0,4.0,69741300.0
70.0,1.0,37665200.0
70.0,2.0,2223376.0
70.0,3.0,70161300.0
70.0,4.0,69741300.0
71.0,1.0,37665200.0
71.0,2.0,2223376.0
71.0,3.0,70161300.0
71.0,4.0,69741300.0
72.0,1.0,37665200.0
72.0,2.0,2223376.0
72.0,3.0,70161300.0
72.0,4.0,69741300.0
73.0,1.0,37665200.0
73.0,2.0,2223376.0
73.0,3.0,70161300.0
73.0,4.0,69741300.0
74.0,1.0,37665200.0
74.0,2.0,2223376.0
74.0,3.0,70161300.0
74.0,4.0,69741300.0
75.0,1.0,37665200.0
75.0,2.0,2223376.0
75.0,3.0,70161300.0
75.0,4.0,69741300.0
76.0,1.0,37665200.0
76.0,2.0,2223376.0
76.0,3.0,70161300.0
76.0,4.0,69741300.0
77.0,1.0,37665200.0
77.0,2.0,2223376.0
77.0,3.0,70161300.0
77.0,4.0,69741300.0
78.0,1.0,37665200.0
78.0,2.0,2223376.0
78.0,3.0,70161300.0
78.0,4.0,69741300.0
79.0,1.0,37665200.0
79.0,2.0,2223376.0
79.0,3.0,70161300.0
79.0,4.0,69741300.0
80.0,1.0,37665200.0
80.0,2.0,2223376.0
80.0,3.0,70161300.0
80.0,4.0,69741300.0
81.0,1.0,37665200.0
81.0,2.0,2223376.0
81.0,3.0,70161300.0
81.0,4.0,69741300.0
82.0,1.0,37665200.0
82.0,2.0,2223376.0
82.0,3.0,70161300.0
82.0,4.0,69741300.0
83.0,1.0,37665200.0
83.0,2.0,2223376.0
83.0,3.0,70161300.0
83.0,4.0,69741300.0
84.0,1.0,37665200.0
84.0,2.0,2223376.0
84.0,3.0,70161300.0
84.0,4.0,69741300.0
85.0,1.0,37665200.0
85.0,2.0,2223376.0
85.0,3.0,70161300.0
85.0,4.0,69741300.0
86.0,1.0,37665200.0
86.0,2.0,2223376.0
86.0,3.0,70161300.0
86.0,4.0,69741300.0
87.0,1.0,37665200.0
87.0,2.0,2223376.0
87.0,3.0,70161300.0
87.0,4.0,69741300.0
88.0,1.0,37665200.0
88.0,2.0,2223376.0
88.0,3.0,70161300.0
88.0,4.0,69741300.0
89.0,1.0,37665200.0
89.0,2.0,2223376.0
89.0,3.0,70161300.0
89.0,4.0,69741300.0
90.0,1.0,37665200.0
90.0,2.0,2223376.0
90.0,3.0,70161300.0
90.0,4.0,69741300.0
91.0,1.0,37665200.0
91.0,2.0,2223376.0
91.0,3.0,70161300.0
91.0,4.0,69741300.0
92.0,1.0,37665200.0
92.0,2.0,2223376.0
92.0,3.0,70161300.0
92.0,4.0,69741300.0
93.0,1.0,37665200.0
93.0,2.0,2223376.0
93.0,3.0,70161300.0
93.0,4.0,69741300.0
94.0,1.0,37665200.0
94.0,2.0,2223376.0
94.0,3.0,70161300.0
94.0,4.0,69741300.0
95.0,1.0,37665200.0
95.0,2.0,2223376.0
95.0,3.0,70161300.0
95.0,4.0,69741300.0
96.0,1.0,37665200.0
96.0,2.0,2223376.0
96.0,3.0,70161300.0
96.0,4.0,69741300.0
97.0,1.0,37665200.0
97.0,2.0,2223376.0
97.0,3.0,70161300.0
97.0,4.0,69741300.0
98.0,1.0,37665200.0
98.0,2.0,2223376.0
98.0,3.0,70161300.0
98.0,4.0,69741300.0
99.0,1.0,37665200.0
99.0,2.0,2223376.0
99.0,3.0,70161300.0
99.0,4.0,69741300.0
100.0,1.0,37665200.0
100.0,2.0,2223376.0
100.0,3.0,70161300.0
100.0,4.0,69741300.0
101.0,1.0,37665200.0
101.0,2.0,2223376.0
101.0,3.0,70161300.0
101.0,4.0,69741300.0
102.0,1.0,37665200.0
102.0,2.0,2223376.0
102.0,3.0,70161300.0
102.0,4.0,69741300.0
103.0,1.0,37665200.0
103.0,2.0,2223376.0
